18,1599,19,1,0
28,1668,29,2,1
28,1673,29,2,1
34,1590,56,3,0
34,1607,56,3,0
34,1615,56,3,0
34,1637,56,3,0
34,1652,56,3,0
34,1669,56,3,0
40,1599,41,2,1
62,1599,63,2,1
62,1618,84,3,0
70,1612,92,3,0
71,1612,93,3,0
72,1612,94,3,0
72,1668,73,2,1
72,1673,73,2,1
73,1612,95,3,0
74,1612,96,3,0
77,1612,99,3,0
78,1590,100,3,0
78,1607,100,3,0
78,1612,100,3,0
78,1615,100,3,0
78,1637,100,3,0
78,1652,100,3,0
78,1663,56,0,3
78,1669,100,3,0
79,1612,101,3,0
80,1612,102,3,0
81,1612,103,3,0
84,1599,85,2,1
89,1618,111,3,0
105,1618,127,3,0
112,1618,134,3,0
116,1668,117,2,1
122,1590,144,3,0
122,1607,144,3,0
122,1615,144,3,0
122,1633,100,0,3
122,1637,144,3,0
122,1652,144,3,0
122,1663,100,0,3
122,1669,144,3,0
126,1618,148,3,0
149,1637,150,2,1
157,1618,179,3,0
166,1590,188,3,0
166,1607,188,3,0
166,1615,188,3,0
166,1623,144,0,3
166,1633,144,0,3
166,1637,188,3,0
166,1652,188,3,0
166,1663,144,0,3
166,1669,188,3,0
169,1618,191,3,0
171,1637,172,2,1
190,1666,189,1,2
191,1666,190,1,2
193,1637,194,2,1
202,1618,224,3,0
203,1599,225,3,0
210,1590,232,3,0
210,1607,232,3,0
210,1615,232,3,0
210,1622,188,0,3
210,1623,188,0,3
210,1633,188,0,3
210,1637,232,3,0
210,1652,232,3,0
210,1663,188,0,3
210,1664,188,0,3
210,1669,232,3,0
212,1618,213,2,1
215,1637,216,2,1
237,1637,238,2,1
248,1673,249,2,1
254,1590,276,3,0
254,1607,276,3,0
254,1615,276,3,0
254,1622,232,0,3
254,1623,232,0,3
254,1633,232,0,3
254,1637,276,3,0
254,1652,276,3,0
254,1663,232,0,3
254,1664,232,0,3
254,1669,276,3,0
259,1637,260,2,1
261,1642,283,3,0
263,1642,285,3,0
270,1618,269,1,2
276,1618,277,2,1
283,1642,305,3,0
285,1642,307,3,0
292,1673,293,2,1
298,1615,320,3,0
298,1622,276,0,3
298,1623,276,0,3
298,1633,276,0,3
298,1637,320,3,0
298,1652,320,3,0
298,1664,276,0,3
298,1669,320,3,0
303,1598,325,3,0
305,1642,327,3,0
307,1642,329,3,0
315,1618,316,2,1
319,1618,320,2,1
327,1642,349,3,0
329,1642,351,3,0
336,1673,337,2,1
342,1622,320,0,3
342,1623,320,0,3
342,1625,320,0,3
342,1633,320,0,3
342,1664,320,0,3
349,1642,371,3,0
351,1642,373,3,0
351,1647,330,2,3
352,1622,374,2,0
355,1596,354,1,2
356,1596,355,1,2
359,1602,360,2,1
367,1642,389,3,0
371,1642,393,3,0
373,1642,395,3,0
373,1647,352,2,3
374,1647,375,1,1
380,1673,381,2,1
386,1621,408,3,0
386,1622,364,0,3
386,1623,364,0,3
386,1624,364,0,3
386,1625,364,0,3
386,1639,364,0,3
386,1664,364,0,3
393,1642,415,3,0
395,1642,417,3,0
397,1647,398,2,1
410,1642,411,2,1
415,1642,437,3,0
417,1642,439,3,0
418,1599,440,2,0
424,1673,425,2,1
430,1621,452,3,0
430,1622,408,0,3
430,1624,408,0,3
430,1625,408,0,3
430,1639,408,0,3
430,1640,452,3,0
430,1664,408,0,3
430,1671,408,0,3
430,1677,408,0,3
435,1599,457,3,0
435,1610,457,3,0
436,1599,458,3,0
437,1642,459,3,0
439,1642,461,3,0
440,1599,462,2,0
442,1647,443,2,1
453,1642,454,2,1
458,1599,480,3,0
459,1642,481,3,0
461,1642,483,3,0
462,1599,484,2,0
465,1647,466,2,1
468,1673,469,2,1
474,1593,496,3,0
474,1615,452,0,3
474,1621,496,3,0
474,1622,452,0,3
474,1624,452,0,3
474,1625,452,0,3
474,1639,452,0,3
474,1640,496,3,0
474,1648,496,3,0
474,1649,452,0,3
474,1658,496,3,0
474,1665,452,0,3
474,1669,452,0,3
474,1671,452,0,3
474,1672,496,3,0
474,1677,452,0,3
474,1678,496,3,0
480,1599,502,3,0
481,1642,503,3,0
483,1642,505,3,0
484,1599,506,2,0
487,1647,488,2,1
502,1599,524,3,0
503,1642,525,3,0
505,1642,527,3,0
506,1599,528,2,0
510,1647,488,0,3
512,1596,513,2,1
512,1673,513,2,1
518,1584,496,0,3
518,1591,496,0,3
518,1593,540,3,0
518,1615,496,0,3
518,1617,496,0,3
518,1621,540,3,0
518,1624,496,0,3
518,1625,496,0,3
518,1639,496,0,3
518,1640,540,3,0
518,1648,540,3,0
518,1649,496,0,3
518,1658,540,3,0
518,1665,496,0,3
518,1669,496,0,3
518,1671,496,0,3
518,1672,540,3,0
518,1677,496,0,3
518,1678,540,3,0
524,1599,546,3,0
525,1642,547,3,0
527,1642,549,3,0
528,1599,550,2,0
532,1647,510,0,3
546,1599,568,3,0
547,1642,569,3,0
549,1642,571,3,0
550,1599,572,2,0
555,1647,533,0,3
556,1596,557,2,1
556,1673,557,2,1
562,1584,540,0,3
562,1591,540,0,3
562,1593,584,3,0
562,1615,540,0,3
562,1617,540,0,3
562,1621,584,3,0
562,1624,540,0,3
562,1625,540,0,3
562,1639,540,0,3
562,1640,584,3,0
562,1648,584,3,0
562,1649,540,0,3
562,1658,584,3,0
562,1665,540,0,3
562,1669,540,0,3
562,1671,540,0,3
562,1672,584,3,0
562,1677,540,0,3
562,1678,584,3,0
568,1599,590,3,0
569,1642,591,3,0
571,1642,593,3,0
572,1599,594,2,0
577,1647,555,0,3
590,1599,612,3,0
591,1642,613,3,0
593,1642,615,3,0
594,1599,616,2,0
600,1596,601,2,1
600,1647,578,0,3
600,1673,601,2,1
606,1584,584,0,3
606,1591,584,0,3
606,1593,628,3,0
606,1615,584,0,3
606,1617,584,0,3
606,1621,628,3,0
606,1624,584,0,3
606,1625,584,0,3
606,1639,584,0,3
606,1640,628,3,0
606,1648,628,3,0
606,1649,584,0,3
606,1658,628,3,0
606,1665,584,0,3
606,1669,584,0,3
606,1671,584,0,3
606,1672,628,3,0
606,1677,584,0,3
606,1678,628,3,0
612,1599,634,3,0
613,1642,635,3,0
615,1642,637,3,0
616,1599,638,2,0
622,1647,600,0,3
634,1599,656,3,0
635,1642,657,3,0
637,1642,659,3,0
638,1599,660,2,0
644,1596,645,2,1
644,1673,645,2,1
645,1647,623,0,3
650,1584,628,0,3
650,1591,628,0,3
650,1593,672,3,0
650,1615,628,0,3
650,1617,628,0,3
650,1621,672,3,0
650,1624,628,0,3
650,1640,672,3,0
650,1648,672,3,0
650,1649,628,0,3
650,1658,672,3,0
650,1665,628,0,3
650,1669,628,0,3
650,1671,628,0,3
650,1672,672,3,0
650,1678,672,3,0
656,1599,678,3,0
657,1642,679,3,0
659,1642,681,3,0
660,1599,682,2,0
668,1647,646,0,3
675,1642,697,3,0
676,1642,698,3,0
677,1642,699,3,0
678,1599,700,3,0
678,1642,700,3,0
679,1642,701,3,0
681,1642,703,3,0
682,1599,704,2,0
688,1596,689,2,1
688,1673,689,2,1
694,1584,672,0,3
694,1591,672,0,3
694,1593,716,3,0
694,1617,672,0,3
694,1621,716,3,0
694,1640,716,3,0
694,1648,716,3,0
694,1649,672,0,3
694,1658,716,3,0
694,1672,716,3,0
694,1678,716,3,0
697,1642,698,2,1
698,1642,699,2,1
699,1642,700,2,1
700,1599,722,3,0
700,1642,701,2,1
701,1642,702,2,1
703,1642,1642,4,0
704,1599,726,2,0
713,1647,691,0,3
719,1642,697,0,3
720,1642,698,0,3
721,1642,699,0,3
722,1599,744,3,0
722,1642,700,0,3
723,1642,701,0,3
725,1642,703,0,3
726,1599,748,2,0
732,1596,733,2,1
732,1673,733,2,1
735,1647,736,2,1
738,1584,716,0,3
738,1591,716,0,3
738,1593,760,3,0
738,1617,716,0,3
738,1621,760,3,0
738,1640,760,3,0
738,1648,760,3,0
738,1658,760,3,0
738,1672,760,3,0
738,1678,760,3,0
744,1599,766,3,0
748,1599,770,2,0
749,1639,1639,4,0
750,1639,749,1,2
751,1639,750,1,2
752,1639,751,1,2
757,1647,758,2,1
763,1599,785,3,0
763,1639,764,2,1
764,1599,786,3,0
764,1639,765,2,1
765,1599,787,3,0
765,1639,766,2,1
766,1599,788,3,0
770,1599,1599,4,0
776,1596,777,2,1
776,1673,777,2,1
779,1647,780,2,1
782,1593,804,3,0
782,1621,804,3,0
782,1638,804,3,0
782,1640,804,3,0
782,1648,804,3,0
782,1653,804,3,0
782,1658,804,3,0
782,1672,804,3,0
782,1678,804,3,0
785,1599,786,2,1
786,1599,787,2,1
787,1599,788,2,1
788,1599,789,2,1
792,1599,770,0,2
801,1647,802,2,1
807,1599,785,0,3
808,1599,786,0,3
809,1599,787,0,3
810,1599,788,0,3
823,1647,824,2,1
826,1593,848,3,0
826,1621,848,3,0
826,1638,848,3,0
826,1640,848,3,0
826,1648,848,3,0
826,1653,848,3,0
826,1658,848,3,0
826,1672,848,3,0
826,1678,848,3,0
831,1671,853,3,0
837,1637,1637,4,0
845,1647,846,2,1
851,1637,852,2,1
852,1637,853,2,1
853,1637,854,2,1
867,1647,868,2,1
870,1593,892,3,0
870,1621,892,3,0
870,1638,892,3,0
870,1640,892,3,0
870,1648,892,3,0
870,1653,892,3,0
870,1658,892,3,0
870,1672,892,3,0
870,1678,892,3,0
880,1647,902,2,0
881,1647,903,3,0
882,1647,904,3,0
883,1647,905,3,0
884,1647,906,3,0
889,1647,890,2,1
901,1647,923,3,0
902,1647,923,3,2
903,1647,902,1,1
904,1647,903,1,2
905,1647,904,1,2
906,1647,905,1,2
907,1598,929,3,0
